"Date","Entropy_1","Entropy_2","Entropy_3","Entropy_4","Entropy_5","Entropy_6","Entropy_7","Entropy_8","Entropy_9","Entropy_10","Entropy_11","Entropy_12","Entropy_13","Entropy_14","Entropy_15","Entropy_16","Entropy_17","Entropy_18","Entropy_19","Entropy_20","Entropy_21","Entropy_22","Entropy_23","Entropy_24","Entropy_25","Entropy_26","Entropy_27","Entropy_28","Entropy_29","Entropy_30","Entropy_31","Entropy_32","Entropy_33","Entropy_34","Entropy_35","Entropy_36"
Mar 2020,0.439366659783846,0.374693449441411,0.405465108108164,0.524524468124153,0.416893803931787,0.34484048629173,0.405465108108164,0.157185583522412,0.332133835022615,0.356674943938732,0.382992252256106,0.328504066972036,0.287682072451781,0.178691788743376,0.332133835022615,0.382992252256106,0.348306694268216,0.29423947299794,0.198450938723838,0.254234138384241,0.262364264467491,0.151230969723923,0.362905493689368,0.301105092783922,0.268263986594679,0.4260843953109,0.186102279633861,0.182321556793955,0.393904285707088,0.374693449441411,0.141650517063027,0.34484048629173,0.204794412646013,0.382992252256106,0.287682072451781,0.34484048629173
Apr 2020,0.53062825106217,0.725937003382936,0.55206858230004,0.860201265223112,0.451985123743057,0.955511445027436,0.693147180559945,0.693147180559945,0.567984037605939,0.773189888233482,0.897941593205959,0.661398482245365,0.594707107746693,0.55206858230004,0.836248024200619,0.860201265223112,0.659245628884264,0.661398482245365,0.435318071257845,0.723918839226699,0.481838086892738,0.575364144903562,0.693147180559945,0.521296923633286,0.624154309072994,0.628608659422374,0.521296923633286,0.60077386042893,1.06471073699243,0.730887508542792,0.693147180559945,0.567984037605939,0.635988766719997,1.06087196068526,0.693147180559945,0.969400557188103
May 2020,0.479573080261886,0.500775287912489,0.352821374622742,0.500775287912489,0.264692554227082,0.390866308687012,0.367724780125317,0.451985123743057,0.559615787935423,0.489548225318706,0.502091943797236,0.44802472252696,0.377294231141468,0.341749293722057,0.500775287912489,0.510825623765991,0.492476485097794,0.519875459285909,0.44802472252696,0.538996500732687,0.492476485097794,0.432864082296279,0.418710334858185,0.519875459285909,0.464305608131098,0.510825623765991,0.44802472252696,0.481838086892738,0.481838086892738,0.419853845560264,0.432864082296279,0.336472236621213,0.352821374622742,0.500775287912489,0.521296923633286,0.519875459285909
Jun 2020,0.22314355131421,0.298492988555997,0.305381649551182,0.238411023444998,0.257222864967072,0.317095957658074,0.287682072451781,0.230905556649699,0.306166887125884,0.329753286372468,0.294799540220645,0.22825865198098,0.317095957658074,0.302280871872934,0.309188277672745,0.291197014559225,0.180381691976128,0.213093215460708,0.261364764134408,0.317095957658074,0.302280871872934,0.225671997667568,0.321204764490425,0.273888750319445,0.270645885299213,0.243977638217052,0.305381649551182,0.241162056816888,0.294799540220645,0.306166887125884,0.291197014559225,0.22825865198098,0.294799540220645,0.254234138384241,0.332133835022615,0.27763173659828
Jul 2020,0.435318071257845,0.435318071257845,0.405465108108164,0.435318071257845,0.435318071257845,0.435318071257845,0.379489621704904,0.271933715483642,0.379489621704904,0.435318071257845,0.435318071257845,0.379489621704904,0.305381649551182,0.435318071257845,0.435318071257845,0.379489621704904,0.379489621704904,0.435318071257845,0.435318071257845,0.435318071257845,0.435318071257845,0.435318071257845,0.492476485097794,0.435318071257845,0.405465108108164,0.435318071257845,0.435318071257845,0.435318071257845,0.435318071257845,0.435318071257845,0.305381649551182,0.405465108108164,0.492476485097794,0.379489621704904,0.379489621704904,0.435318071257845
Aug 2020,0.55594605904646,0.709676482511156,0.678758443107846,0.932820033825366,0.836248024200619,0.679541528504167,0.800119300112113,0.958850346292951,0.916290731874155,0.664976303593249,0.842678914530909,0.965080896043587,0.78845736036427,0.814508037564213,0.916290731874155,0.952008814476234,0.709676482511156,0.630233355149376,0.664976303593249,0.955511445027436,0.731861692740636,0.62509371731493,1.019831410815,0.537142932083364,1.26113121816588,0.679541528504167,0.768370601797533,0.931558204004943,0.885038188370051,0.593063722002963,1.18716568600955,1.14990558305566,0.916290731874155,0.587786664902119,0.531879032963823,1.1314021114911
Sep 2020,0.238289317122204,0.223933752856711,0.339677367570161,0.229278539881726,0.291910408561302,0.202677720721919,0.354131295902898,0.227490525161866,0.345121978200696,0.338387946019352,0.357138873429772,0.236179485472424,0.331698957868555,0.314666980205894,0.265840330536732,0.268633877481086,0.409697023014744,0.318650911440577,0.217765128821451,0.290902687151823,0.330579833155881,0.359200487698769,0.294444126826704,0.142404949388512,0.368807617264149,0.35806286921358,0.256990456688066,0.210394682484253,0.342872258466681,0.409492499778147,0.417918569179451,0.311342048193957,0.272225814215089,0.330030990518356,0.296646013307136,0.283967555047365
Oct 2020,0.324776196858022,0.300514512521665,0.388844226872124,0.294644413274783,0.390785945445115,0.203858901809242,0.369262059444204,0.314249099836503,0.375028963620032,0.399069471871759,0.382865276190923,0.404520374925003,0.405465108108164,0.306895554727606,0.330676168955026,0.317766524585935,0.521804100192314,0.320270262044932,0.237408482438345,0.356674943938732,0.388726422790202,0.421786291107081,0.333927705986218,0.208325188822683,0.406882542789138,0.448390152825198,0.277300299816811,0.295950378628728,0.277996766717317,0.470581274395137,0.417563906227233,0.336848600946318,0.297704935400433,0.345279564235117,0.378928808511095,0.381268538458225
Nov 2020,0.305235440032682,0.309972762350152,0.395628114469392,0.337852499090171,0.373418984089115,0.18385824553277,0.415763860308739,0.303041305941925,0.440444827004191,0.365218227599571,0.446614381309135,0.380055392582796,0.43421452139415,0.342760927596901,0.473721873562614,0.366051139567288,0.41321108022282,0.309232419013324,0.307244247696948,0.360535676552848,0.429390912155673,0.416753067882016,0.361739670578341,0.281437187736014,0.331794103407321,0.458095122384636,0.311533288273961,0.407533361172223,0.276434848364433,0.444897708114659,0.433373896225241,0.312542879475313,0.320961883925748,0.44551260923744,0.373873142235953,0.389851595256465
Dec 2020,0.28743932454429,0.331838792863489,0.320455733789208,0.385492974921249,0.392071242719975,0.176321399254473,0.489074889872822,0.270939275226308,0.40433961558643,0.350061983282279,0.464966604171794,0.328173433806518,0.434022160016906,0.341443249343233,0.471817962975976,0.323522736621832,0.43760727485198,0.315434101244815,0.317624429066859,0.323227009871192,0.394536037575974,0.356041163416831,0.31620320129436,0.298207197150022,0.370678992022749,0.349454695965245,0.308843022572879,0.203047687311072,0.352679564846139,0.408128225527648,0.458342561242851,0.33280250773225,0.319375305232234,0.36690085324341,0.431634825841549,0.387607490708158
